acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.12,-1.13,-0.13,-3.45,-11.39,-0.92
-0.11,-1.15,-0.13,4.31,-11.97,3.48
-0.1,-1.15,-0.14,12.89,-12.34,6.96
-0.07,-1.11,-0.16,18.24,-10.44,7.91
-0.07,-1.05,-0.17,17.85,-7.91,5.3
-0.1,-0.99,-0.16,10.55,-5.86,-0.95
-0.12,-0.97,-0.14,2.93,-4.35,-7.31
-0.13,-0.97,-0.13,-2.85,-3.44,-10.26
-0.14,-0.97,-0.13,-4.84,-2.5,-9.36
-0.17,-0.95,-0.11,-6.23,-2.15,-7.91
-0.18,-0.95,-0.1,-7.82,-2.69,-7.18
-0.18,-0.97,-0.11,-8.72,-3.47,-7.19
-0.16,-0.98,-0.13,-9.16,-4.46,-7.11
-0.14,-0.98,-0.15,-8.58,-4.35,-6.69
-0.12,-0.97,-0.16,-8.72,-3.19,-6.6
