acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-1.24,1.4,-0.34,-96.72,-41.94,-68.35
-1.24,1.31,-0.33,-117.88,-54.17,-69.98
-1.24,1.19,-0.32,-136.87,-68.75,-78.92
-1.2,1.1,-0.33,-155.51,-83.98,-93.86
-1.18,1.02,-0.34,-172.11,-99.18,-113.04
-1.13,0.96,-0.34,-187.02,-113.33,-128.52
-1.08,0.91,-0.32,-200.52,-125.28,-138.67
-1.01,0.84,-0.36,-214.5,-135.79,-151.76
-0.94,0.8,-0.38,-229.42,-142.23,-165.68
-0.87,0.77,-0.38,-247.01,-147.65,-180.18
-0.83,0.69,-0.37,-260.96,-151.88,-188.46
-0.82,0.54,-0.34,-268.44,-154.34,-189.33
-0.8,0.4,-0.3,-270.72,-156.72,-185.45
-0.82,0.29,-0.27,-271.83,-163.48,-189.47
-0.75,0.19,-0.24,-272.05,-170.41,-194.58
-0.66,0.08,-0.23,-265.34,-173.44,-195.74
-0.57,0.06,-0.23,-261.16,-169.92,-190.55
-0.53,0.03,-0.2,-257.83,-166.73,-188.55
-0.51,0.09,-0.19,-264.44,-167.6,-197.56
-0.45,0.1,-0.2,-277.85,-170.0,-210.64
-0.37,0.06,-0.2,-289.25,-170.0,-217.04
-0.3,-0.01,-0.21,-296.37,-165.39,-213.33
-0.24,-0.13,-0.22,-297.88,-157.63,-197.68
-0.19,-0.37,-0.2,-287.79,-145.83,-176.31
-0.17,-0.52,-0.16,-270.92,-134.14,-161.63
-0.15,-0.53,-0.13,-257.25,-125.02,-155.82
-0.17,-0.49,-0.1,-252.06,-120.81,-165.82
-0.16,-0.41,-0.11,-254.7,-122.17,-178.93
-0.09,-0.38,-0.13,-256.63,-119.33,-180.67
0.03,-0.36,-0.19,-257.24,-110.0,-172.05
0.17,-0.38,-0.24,-258.0,-91.85,-155.3
0.13,-0.47,-0.24,-254.63,-72.26,-136.89
0.06,-0.56,-0.21,-250.2,-59.36,-123.68
-0.03,-0.6,-0.19,-246.24,-54.85,-118.49
-0.02,-0.68,-0.17,-239.05,-50.98,-109.68
0.02,-0.7,-0.2,-231.33,-44.18,-102.61
0.03,-0.69,-0.22,-230.14,-38.31,-100.9
0.05,-0.83,-0.21,-226.6,-32.0,-98.06
-0.02,-1.06,-0.16,-211.88,-26.61,-89.82
-0.12,-1.29,-0.07,-186.69,-25.08,-73.59
-0.16,-1.4,-0.04,-155.79,-23.11,-53.66
