acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.03,-0.8,-0.0,-61.66,-15.33,-31.57
0.01,-1.0,0.01,-53.5,-12.4,-27.01
-0.05,-1.2,0.07,-39.97,-7.56,-23.97
-0.07,-1.29,0.11,-18.21,-9.31,-21.76
-0.14,-1.35,0.14,1.36,-10.6,-14.49
-0.07,-1.29,0.1,13.77,-5.45,-17.88
-0.02,-1.19,0.1,18.64,0.82,-20.85
-0.03,-1.14,0.12,19.02,4.78,-27.16
-0.03,-1.09,0.13,18.73,7.95,-29.62
-0.05,-1.06,0.17,18.9,9.01,-30.18
-0.07,-1.03,0.19,18.89,7.39,-28.52
-0.07,-1.0,0.2,18.27,4.75,-28.46
-0.06,-0.95,0.2,14.37,3.77,-28.06
-0.06,-0.96,0.19,11.85,2.38,-25.65
-0.06,-0.98,0.2,13.02,0.84,-22.73
-0.06,-0.99,0.2,14.96,-0.24,-20.2
-0.04,-0.99,0.18,18.11,-1.16,-18.44
-0.02,-0.95,0.19,19.73,-2.63,-16.73
-0.01,-0.94,0.19,21.5,-3.77,-14.09
0.05,-0.88,0.17,23.36,-3.01,-9.65
0.03,-0.83,0.2,19.5,-1.34,-6.08
